player_id,player_display_name,position,team_2025,games,snap_pct,proj_pg,role_pg,vor_pg,vor_season,reliability,targets,target_share,air_yards_share,wopr,carries,rz_carries,rz_targets,i10_touches,rz_share,actual_td,xtd,td_oe,passing_tds,pts_league,pts_pub4,sixpt_gap,pts_xtd,pts_league_pg,pts_xtd_pg,sixpt_gap_pg
00-0037654,Tucker Fisk,TE,LAC,4,0.337,0.880,0.952,-2.368,-40.260,0.333,4,0.029,0.012,0.052,0,0.000,0.000,0.000,0.000,0,0.044,-0.044,0,2.900,2.900,0.000,3.167,0.725,0.792,0.000
00-0031237,Teddy Bridgewater,QB,TB,3,0.122,0.440,0.000,-5.081,-86.376,0.250,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.008,-0.008,0,2.880,2.880,0.000,2.930,0.960,0.977,0.000
00-0039686,Colson Yankoff,TE,WAS,10,0.126,0.273,0.251,-6.426,-109.246,0.833,3,0.011,0.006,0.020,0,0.000,0.000,0.000,0.000,0,0.033,-0.033,0,2.800,2.800,0.000,3.000,0.280,0.300,0.000
00-0037340,Zaire Mitchell-Paden,TE,NO,3,0.229,1.828,1.799,-1.539,-26.166,0.250,3,0.041,0.019,0.075,0,0.000,1.000,1.000,0.008,0,0.481,-0.481,0,2.700,2.700,0.000,5.587,0.900,1.862,0.000
00-0038416,Tyson Bagent,QB,CHI,2,0.067,0.588,0.000,-3.363,-57.163,0.167,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.006,-0.006,0,2.580,2.580,0.000,2.614,1.290,1.307,0.000
00-0040388,Jakobie Keeney-James,WR,GB,1,0.940,2.578,2.438,-0.579,-9.851,0.083,2,0.200,0.556,0.689,0,0.000,0.000,0.000,0.000,0,0.041,-0.041,0,2.500,2.500,0.000,2.748,2.500,2.748,0.000
00-0035628,D'Ernest Johnson,RB,NE,5,0.085,1.190,1.406,-3.600,-61.204,0.417,0,0.000,0.000,0.000,14,1.000,0.000,1.000,0.006,0,0.355,-0.355,0,2.500,2.500,0.000,4.633,0.500,0.927,0.000
00-0037539,Lucas Krull,TE,DEN,2,0.290,1.869,2.267,-1.019,-17.325,0.167,4,0.071,0.042,0.135,0,0.000,0.000,0.000,0.000,0,0.044,-0.044,0,2.500,2.500,0.000,2.767,1.250,1.383,0.000
00-0040509,Ben Yurosek,TE,MIN,6,0.166,0.465,0.492,-3.759,-63.911,0.500,3,0.017,0.013,0.034,0,0.000,0.000,0.000,0.000,0,0.033,-0.033,0,2.400,2.400,0.000,2.600,0.400,0.433,0.000
00-0035602,Alex Bachman,WR,LV,11,0.063,0.261,0.282,-8.498,-144.470,0.917,3,0.009,0.005,0.018,0,0.000,0.000,0.000,0.000,0,0.062,-0.062,0,2.200,2.200,0.000,2.573,0.200,0.234,0.000
00-0033589,David Moore,WR,CAR,3,0.328,0.419,0.118,-2.278,-38.728,0.250,1,0.014,0.013,0.030,1,0.000,0.000,0.000,0.000,0,0.027,-0.027,0,2.200,2.200,0.000,2.360,0.733,0.787,0.000
00-0039407,Dylan Laube,RB,LV,17,0.029,0.204,0.240,-9.627,-163.655,1.000,4,0.008,-0.004,0.010,7,0.000,0.000,0.000,0.000,0,0.086,-0.086,0,2.200,2.200,0.000,2.718,0.129,0.160,0.000
00-0033949,Joshua Dobbs,QB,NE,4,0.180,0.255,0.000,-6.836,-116.213,0.333,0,0.000,0.000,0.000,10,0.000,0.000,0.000,0.000,0,0.028,-0.028,0,2.100,2.100,0.000,2.268,0.525,0.567,0.000
00-0038394,Will Mallory,TE,IND,1,0.135,1.657,1.240,-0.527,-8.963,0.083,1,0.034,0.056,0.091,0,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,2.100,2.100,0.000,2.167,2.100,2.167,0.000
00-0036425,DeeJay Dallas,RB,JAX,5,0.062,0.404,0.333,-3.928,-66.776,0.417,1,0.005,-0.001,0.008,3,1.000,0.000,0.000,0.005,0,0.058,-0.058,0,2.100,2.100,0.000,2.447,0.420,0.489,0.000
00-0037015,Sal Cannella,TE,CLE,2,0.280,2.474,3.503,-0.918,-15.613,0.167,5,0.111,0.142,0.266,0,0.000,0.000,0.000,0.000,0,0.056,-0.056,0,2.100,2.100,0.000,2.433,1.050,1.217,0.000
00-0036497,Tim Jones,WR,JAX,2,0.095,0.792,0.570,-1.457,-24.762,0.167,1,0.015,0.007,0.028,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,2.000,2.000,0.000,2.124,1.000,1.062,0.000
00-0040244,Moliki Matavao,TE,NO,1,0.213,2.175,2.210,-0.484,-8.229,0.083,2,0.074,0.018,0.124,0,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,2.000,2.000,0.000,2.133,2.000,2.133,0.000
00-0040067,Jacardia Wright,RB,SEA,1,0.090,2.156,2.103,-0.640,-10.873,0.083,0,0.000,0.000,0.000,5,0.000,0.000,0.000,0.000,0,0.037,-0.037,0,2.000,2.000,0.000,2.221,2.000,2.221,0.000
00-0038582,Clayton Tune,QB,GB,2,0.585,3.422,5.378,-2.890,-49.133,0.167,0,0.000,0.000,0.000,5,0.000,0.000,0.000,0.000,0,0.014,-0.014,0,1.980,1.980,0.000,2.064,0.990,1.032,0.000
00-0035876,Andre Baccellia,WR,ARI,4,0.270,1.278,1.538,-2.751,-46.770,0.333,4,0.022,0.005,0.036,0,0.000,2.000,0.000,0.012,0,0.340,-0.340,0,1.800,1.800,0.000,3.842,0.450,0.961,0.000
00-0033662,Cooper Rush,QB,BAL,4,0.505,2.284,3.787,-6.160,-104.717,0.333,0,0.000,0.000,0.000,4,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,1.720,1.720,0.000,1.787,0.430,0.447,0.000
00-0034073,Ross Dwelley,TE,DET,4,0.173,2.469,2.778,-1.838,-31.252,0.333,5,0.044,0.001,0.067,0,0.000,3.000,2.000,0.016,0,1.111,-1.111,0,1.700,1.700,0.000,8.366,0.425,2.092,0.000
00-0039021,Roschon Johnson,RB,CHI,6,0.009,0.134,0.000,-4.848,-82.421,0.500,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.015,-0.015,0,1.700,1.700,0.000,1.788,0.283,0.298,0.000
00-0039631,Cam Grandy,TE,CIN,2,0.092,0.921,0.924,-1.177,-20.013,0.167,2,0.035,-0.019,0.040,0,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,1.700,1.700,0.000,1.833,0.850,0.917,0.000
00-0036232,Harrison Bryant,TE,HOU,5,0.213,0.932,1.351,-2.939,-49.955,0.417,6,0.037,0.044,0.086,0,0.000,0.000,0.000,0.000,0,0.067,-0.067,0,1.700,1.700,0.000,2.100,0.340,0.420,0.000
00-0039164,Anthony Richardson,QB,IND,2,0.115,0.411,0.000,-3.392,-57.665,0.167,1,0.016,0.004,0.027,4,0.000,0.000,0.000,0.000,0,0.028,-0.028,0,1.660,1.660,0.000,1.825,0.830,0.913,0.000
00-0039050,Payne Durham,TE,TB,8,0.318,0.558,0.726,-4.951,-84.160,0.667,4,0.017,0.013,0.034,0,0.000,1.000,0.000,0.007,0,0.204,-0.204,0,1.600,1.600,0.000,2.826,0.200,0.353,0.000
00-0039816,Anthony Gould,WR,IND,11,0.087,0.142,0.121,-8.607,-146.317,0.917,2,0.005,-0.001,0.007,0,0.000,0.000,0.000,0.000,0,0.041,-0.041,0,1.600,1.600,0.000,1.848,0.145,0.168,0.000
00-0033376,Patrick Ricard,RB,BAL,5,0.406,0.206,0.088,-4.010,-68.176,0.417,2,0.018,0.007,0.031,1,0.000,0.000,0.000,0.000,0,0.025,-0.025,0,1.600,1.600,0.000,1.749,0.320,0.350,0.000
00-0038710,Blake Whiteheart,TE,CLE,9,0.237,0.488,0.724,-5.622,-95.578,0.750,6,0.025,0.019,0.051,0,0.000,0.000,0.000,0.000,0,0.067,-0.067,0,1.400,1.400,0.000,1.800,0.156,0.200,0.000
00-0040646,Jalen Royals,WR,KC,2,0.190,1.458,1.926,-1.346,-22.874,0.167,3,0.050,0.049,0.110,0,0.000,0.000,0.000,0.000,0,0.062,-0.062,0,1.400,1.400,0.000,1.773,0.700,0.886,0.000
00-0037013,Zach Wilson,QB,MIA,4,0.113,0.161,0.000,-6.867,-116.746,0.333,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.008,-0.008,0,1.380,1.380,0.000,1.430,0.345,0.358,0.000
00-0039650,Bryce Oliver,WR,TEN,2,0.173,0.606,0.520,-1.487,-25.287,0.167,1,0.020,0.010,0.037,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,1.300,1.300,0.000,1.424,0.650,0.712,0.000
00-0031484,Chris Manhertz,TE,NYG,4,0.178,0.802,0.989,-2.394,-40.701,0.333,2,0.016,0.014,0.034,0,0.000,1.000,0.000,0.006,0,0.182,-0.182,0,1.200,1.200,0.000,2.293,0.300,0.573,0.000
00-0040429,Josh Williams,RB,TB,2,0.043,0.678,0.710,-1.526,-25.934,0.167,0,0.000,0.000,0.000,4,0.000,0.000,0.000,0.000,0,0.029,-0.029,0,1.100,1.100,0.000,1.277,0.550,0.638,0.000
00-0038896,Jacob Saylors,RB,DET,11,0.008,0.049,0.000,-8.967,-152.438,0.917,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.015,-0.015,0,1.100,1.100,0.000,1.188,0.100,0.108,0.000
00-0033439,Pharaoh Brown,TE,ARI,5,0.130,0.740,0.704,-3.019,-51.316,0.417,2,0.011,0.001,0.016,0,0.000,1.000,1.000,0.006,0,0.470,-0.470,0,1.100,1.100,0.000,3.920,0.220,0.784,0.000
00-0037755,Jelani Woods,TE,NYJ,2,0.227,1.865,2.548,-1.020,-17.338,0.167,3,0.045,0.019,0.081,0,0.000,1.000,0.000,0.008,0,0.193,-0.193,0,0.900,0.900,0.000,2.059,0.450,1.030,0.000
00-0039824,Jared Wiley,TE,KC,2,0.098,0.434,0.393,-1.258,-21.393,0.167,1,0.016,-0.008,0.018,0,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,0.900,0.900,0.000,0.967,0.450,0.483,0.000
00-0032434,Brandon Allen,QB,TEN,1,0.910,7.109,12.205,-1.138,-19.344,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.880,0.880,0.000,0.880,0.880,0.880,0.000
00-0040628,Drake Dabney,TE,GB,1,0.515,5.489,7.018,-0.208,-3.535,0.083,2,0.200,0.370,0.559,0,0.000,1.000,1.000,0.006,0,0.470,-0.470,0,0.800,0.800,0.000,3.620,0.800,3.620,0.000
00-0040039,Amar Johnson,RB,LAC,1,0.040,1.451,1.868,-0.698,-11.871,0.083,1,0.042,-0.011,0.055,2,0.000,0.000,0.000,0.000,0,0.023,-0.023,0,0.800,0.800,0.000,0.941,0.800,0.941,0.000
00-0040488,Carter Runyon,TE,LV,3,0.062,0.275,0.264,-1.927,-32.765,0.250,1,0.020,-0.020,0.016,0,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,0.800,0.800,0.000,0.867,0.267,0.289,0.000
00-0037098,Samori Toure,WR,NO,1,0.150,3.625,4.999,-0.492,-8.367,0.083,3,0.088,0.107,0.207,0,0.000,1.000,0.000,0.008,0,0.191,-0.191,0,0.800,0.800,0.000,1.945,0.800,1.945,0.000
00-0040205,Kalel Mullings,RB,TEN,4,0.021,0.166,0.131,-3.222,-54.769,0.333,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,0.700,0.700,0.000,0.832,0.175,0.208,0.000
00-0035311,Myles Gaskin,RB,SEA,1,0.040,0.982,1.186,-0.737,-12.536,0.083,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,0.600,0.600,0.000,0.732,0.600,0.732,0.000
00-0038458,Owen Wright,RB,TB,2,0.033,0.428,0.479,-1.567,-26.641,0.167,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,0.600,0.600,0.000,0.732,0.300,0.366,0.000
00-0033757,Robert Tonyan,TE,KC,2,0.111,0.367,0.395,-1.270,-21.582,0.167,1,0.012,0.002,0.019,0,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,0.600,0.600,0.000,0.667,0.300,0.333,0.000
00-0038573,Derius Davis,WR,LAC,11,0.111,0.164,0.228,-8.587,-145.972,0.917,3,0.009,0.014,0.023,2,0.000,0.000,0.000,0.000,0,0.074,-0.074,0,0.500,0.500,0.000,0.945,0.045,0.086,0.000
00-0039305,Jack Westover,TE,NE,4,0.218,0.331,0.472,-2.551,-43.371,0.333,2,0.021,0.001,0.033,0,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,0.500,0.500,0.000,0.633,0.125,0.158,0.000
00-0036825,Feleipe Franks,TE,ATL,10,0.013,0.025,0.000,-6.633,-112.760,0.833,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.025,-0.025,0,0.400,0.400,0.000,0.552,0.040,0.055,0.000
00-0039364,Sione Vaki,RB,DET,8,0.001,0.025,0.000,-6.537,-111.132,0.667,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.007,-0.007,0,0.400,0.400,0.000,0.444,0.050,0.056,0.000
00-0035567,Craig Reynolds,RB,DET,5,0.009,0.085,0.068,-4.061,-69.032,0.417,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.022,-0.022,0,0.400,0.400,0.000,0.532,0.080,0.106,0.000
00-0039266,Kendall Milton,RB,CIN,1,0.060,0.514,0.699,-0.776,-13.198,0.083,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.015,-0.015,0,0.200,0.200,0.000,0.288,0.200,0.288,0.000
00-0038911,Malik Cunningham,WR,DET,1,0.020,0.061,0.000,-0.789,-13.416,0.083,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.006,-0.006,0,0.100,0.100,0.000,0.136,0.100,0.136,0.000
00-0035704,Drew Lock,QB,SEA,3,0.130,0.030,0.000,-5.183,-88.116,0.250,0,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,0,0.017,-0.017,0,0.100,0.100,0.000,0.201,0.033,0.067,0.000
00-0038396,Eric Gray,RB,NYG,1,0.013,0.000,0.000,-0.819,-13.927,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040058,Nick Kallerup,TE,SEA,4,0.236,0.773,0.843,-2.404,-40.862,0.333,1,0.021,0.016,0.042,0,0.000,1.000,1.000,0.006,0,0.459,-0.459,0,0.000,0.000,0.000,2.753,0.000,0.688,0.000
00-0038576,Charlie Jones,WR,CIN,14,0.021,0.017,0.023,-9.515,-161.753,1.000,1,0.002,0.009,0.009,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,0.000,0.000,0.000,0.124,0.000,0.009,0.000
00-0035956,Giovanni Ricci,TE,DET,2,0.293,1.418,1.451,-1.094,-18.606,0.167,1,0.017,0.008,0.031,0,0.000,1.000,1.000,0.005,0,0.459,-0.459,0,0.000,0.000,0.000,2.753,0.000,1.377,0.000
00-0036950,Avery Williams,RB,NYJ,1,0.000,0.000,0.000,-0.819,-13.927,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0036984,Trey Sermon,RB,PIT,3,0.005,0.000,0.000,-2.458,-41.781,0.250,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0035726,Jakob Johnson,RB,HOU,2,0.201,0.000,0.000,-1.638,-27.854,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040629,Dalevon Campbell,WR,CAR,1,0.065,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0035639,Parris Campbell,WR,DAL,1,0.040,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040649,Robbie Ouzts,RB,SEA,4,0.274,0.000,0.000,-3.277,-55.708,0.333,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0034681,Chase Edmonds,RB,WAS,3,0.007,0.000,0.000,-2.458,-41.781,0.250,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040225,Thomas Fidone II,TE,NYG,1,0.033,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038409,Lew Nichols III,RB,PIT,1,0.000,0.000,0.000,-0.819,-13.927,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0032951,Laquon Treadwell,WR,IND,6,0.059,0.000,0.000,-4.766,-81.017,0.500,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0034867,Malik Turner,WR,SF,2,0.080,0.339,0.565,-1.532,-26.045,0.167,1,0.010,-0.009,0.010,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,0.000,0.000,0.000,0.124,0.000,0.062,0.000
00-0034928,Steven Sims,WR,ARI,3,0.070,0.219,0.365,-2.328,-39.576,0.250,1,0.011,0.003,0.019,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,0.000,0.000,0.000,0.124,0.000,0.041,0.000
00-0034955,Brett Rypien,QB,CIN,1,0.050,0.000,0.000,-1.730,-29.415,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0031763,DeAndre Carter,WR,CLE,4,0.000,0.000,0.000,-3.177,-54.011,0.333,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0037380,Kaden Davis,WR,CLE,1,0.010,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0039363,Isaac Guerendo,RB,SF,7,0.000,0.000,0.000,-5.735,-97.488,0.583,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0037311,Ko Kieft,TE,TB,2,0.140,0.000,0.000,-1.331,-22.622,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0039489,Hayden Rucci,TE,MIA,1,0.170,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0037277,Teagan Quitoriano,TE,ATL,2,0.125,0.000,0.000,-1.331,-22.622,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0024243,Marcedes Lewis,TE,DEN,1,0.242,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0037031,Nikola Kalinic,TE,CHI,2,0.000,0.000,0.000,-1.331,-22.622,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0039710,Jeshaun Jones,WR,MIN,1,0.000,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040534,Ke'Shawn Williams,WR,CIN,11,0.035,0.031,0.042,-8.709,-148.050,0.917,1,0.003,0.002,0.005,2,0.000,0.000,0.000,0.000,0,0.033,-0.033,0,0.000,0.000,0.000,0.196,0.000,0.018,0.000
00-0038590,Justin Shorter,TE,LV,3,0.013,0.000,0.000,-1.996,-33.933,0.250,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038498,E.J. Jenkins,TE,PHI,1,0.095,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0036527,DJ Turner,WR,LV,1,0.000,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040352,Coleman Owen,WR,IND,2,0.010,0.385,0.650,-1.524,-25.914,0.167,1,0.014,0.003,0.023,0,0.000,0.000,0.000,0.000,0,0.021,-0.021,0,0.000,0.000,0.000,0.124,0.000,0.062,0.000
00-0038492,Jason Brownlee,WR,KC,3,0.068,0.684,0.659,-2.212,-37.602,0.250,1,0.009,0.011,0.021,0,0.000,1.000,1.000,0.005,0,0.357,-0.357,0,0.000,0.000,0.000,2.144,0.000,0.715,0.000
00-0040241,Dominic Lovett,WR,DET,2,0.018,0.000,0.000,-1.589,-27.006,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0036463,Chris Blair,WR,ATL,1,0.053,0.000,0.000,-0.794,-13.503,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0036567,Elijah Mitchell,RB,KC,1,0.100,0.508,0.882,-0.777,-13.207,0.083,1,0.023,0.049,0.069,0,0.000,0.000,0.000,0.000,0,0.009,-0.009,0,0.000,0.000,0.000,0.052,0.000,0.052,0.000
00-0038488,Brady Russell,RB,SEA,10,0.054,0.002,0.000,-8.190,-139.236,0.833,1,0.003,0.000,0.005,0,0.000,0.000,0.000,0.000,0,0.009,-0.009,0,0.000,0.000,0.000,0.052,0.000,0.005,0.000
00-0038643,Brayden Willis,TE,SF,6,0.028,0.054,0.089,-3.965,-67.409,0.500,1,0.004,0.001,0.007,0,0.000,0.000,0.000,0.000,0,0.011,-0.011,0,0.000,0.000,0.000,0.067,0.000,0.011,0.000
00-0036569,Gary Brightwell,RB,CIN,2,0.000,0.000,0.000,-1.638,-27.854,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040431,Dalen Cambre,WR,NYG,3,0.033,0.000,0.000,-2.383,-40.508,0.250,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038678,Jordan Mims,RB,TEN,1,0.000,0.000,0.000,-0.819,-13.927,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038735,Princeton Fant,TE,DAL,1,0.000,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0040476,Ulysses Bentley IV,RB,IND,1,0.030,0.154,0.244,-0.806,-13.709,0.083,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.007,-0.007,0,0.000,0.000,0.000,0.044,0.000,0.044,0.000
00-0038740,Jalen Moreno-Cropper,WR,DAL,2,0.043,0.000,0.000,-1.589,-27.006,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038456,Travis Vokolek,TE,ARI,1,0.108,0.000,0.000,-0.665,-11.311,0.083,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0038564,Cameron Latu,TE,PHI,10,0.111,0.000,0.000,-6.654,-113.111,0.833,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0034054,River Cracraft,WR,WAS,2,0.050,0.000,0.000,-1.589,-27.006,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0036646,Simi Fehoko,WR,ARI,7,0.062,0.000,0.000,-5.560,-94.520,0.583,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
00-0033319,Nick Mullens,QB,JAX,4,0.112,0.018,0.000,-6.915,-117.555,0.333,0,0.000,0.000,0.000,12,0.000,0.000,0.000,0.000,0,0.034,-0.034,0,-0.040,-0.040,0.000,0.161,-0.010,0.040,0.000
00-0039577,Kedon Slovis,QB,ARI,2,0.030,-0.018,0.000,-3.464,-58.880,0.167,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0,0.000,0.000,0,-0.080,-0.080,0.000,-0.080,-0.040,-0.040,0.000
00-0035264,Jarrett Stidham,QB,DEN,1,0.060,-0.037,0.000,-1.733,-29.468,0.083,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.003,-0.003,0,-0.100,-0.100,0.000,-0.083,-0.100,-0.083,0.000
00-0038658,Adrian Martinez,QB,SF,1,0.000,-0.037,0.000,-1.733,-29.468,0.083,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.003,-0.003,0,-0.100,-0.100,0.000,-0.083,-0.100,-0.083,0.000
00-0034367,Nyheim Hines,RB,NO,4,0.030,-0.009,0.007,-3.280,-55.758,0.333,0,0.000,0.000,0.000,2,0.000,0.000,0.000,0.000,0,0.015,-0.015,0,-0.200,-0.200,0.000,-0.112,-0.050,-0.028,0.000
00-0035594,Travis Homer,RB,CHI,8,0.007,-0.009,0.000,-6.560,-111.514,0.667,0,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0,0.007,-0.007,0,-0.200,-0.200,0.000,-0.156,-0.025,-0.019,0.000
00-0034577,Kyle Allen,QB,DET,2,0.083,-0.056,0.000,-3.470,-58.988,0.167,0,0.000,0.000,0.000,3,0.000,0.000,0.000,0.000,0,0.008,-0.008,0,-0.300,-0.300,0.000,-0.250,-0.150,-0.125,0.000
00-0035289,Gardner Minshew,QB,KC,4,0.168,-0.014,0.020,-6.926,-117.735,0.333,0,0.000,0.000,0.000,6,0.000,0.000,0.000,0.000,0,0.017,-0.017,0,-0.320,-0.320,0.000,-0.219,-0.080,-0.055,0.000
